text,mood,label
අපේ ඉඩමක ගංජ පැලයක් තිබුනොත් ඒක අපේ අල්ලලා හිරේ දානවා හැබැයි නිධානයක් තිබුණොත් ඒක ආණ්ඩුවේ යකාගෙ නීතියක්නේ මේක,Bad,0
එක තමා අපේ ගෙදෙර ගංජා පැලයක් තිබ්බොත් ග්රාමසේවකව අල්ලලා හිරේ දාන්ඩ ඕනේ,Normal,1
පොලව මට්ටමෙන් අඩි ක් යට සියලු දන නිදාන අයත් වන්නේ රජයටයි මැනික් ඇතුලුව,Normal,1
නීධානයකින් අරගන විකැනුවත් සිමින්තියෙන් හදල විකැණුවත්පයිබර් වලින් හදල විකැණුවත් සියලුම පංසල් හා ඇතැමි ගිහියන් කරන්නේම බුදුහාමුදුරැවන්ව විකැණගන කන ඵක තමයි කරන්නේ,Bad,0
මම කිව්වට පස්සේ කට්ටියම තාලෙට කියන්න හදින් හදත් අදත් හෙටත් නිධානයත් තුවක්කුවත් මටත් හුරුයි පියාණෝටත් හුරුයි,Normal,1
අනේ මනුස්සයෝ ඕවා කැප මැති ඇමති වරුන්ට විතරයි ඒකනේ පොලි්සිය මහන්සි වෙලා ඇල්ලුවේ,Bad,0
නිදන් කතාව බොරුවක් කියල හිත හදාගෙන හිටපු මගේ හිත ආයෙ වෙනස් උනා බන්,Bad,0
අපේ ගෙදර කක්කුස්සි වල අඩි කට යටින් හොඳටම පිරිලා ආණ්ඩුවට අයිතියි මුදල් ඇමති ඇවිත් භාණ්ඩාගාරයට අරන්පල,Normal,1
කොත්තු රොටි කලා බණ කියන වැරල්ලවත්ත ඉන්න පන්සල් පලුවා රුපියල් ගන්නවා බණ කියන්න බුදු හාමුදුරුවන් විකුණගෙන කණ මේවගේ වැරෙල්ලවත්තේ හේන්පිටමුල්ලේ සිඋරා රැට සැප ගන්නවා,Bad,0
කොරෝනා නෙවෙයි මොනවා හරි වෙලා මේ කාලකන්නි මැරිලා යන්නෑනේ මේ වගේ උන් රටටම සාපයක් විහිලු නෙවෙයි මුන් බලයේ හිටියා නම් අද රටට අත්වෙන ඉරනම හිතාගත්තැකි නේද,Bad,0
මුං දෙන්නා ගැන කියන්න වචන නෑ රටටම සපයක් වුන මුං දෙන්නා මකබෑවිලා යන්නේ කවදාද කියලයි ජනතාව බලාගෙන ඉන්නේ,Bad,0
අනේ බන් උබලට කිසිම කෙලෙහිගුණක් නෑ ඉතින් උබලට හරියයිද වැරැද්ද නිවැරැද්ද වෙන්කරගන්න බෑ ඉතින් රටකට හරියයිද,Bad,0
මෝඩ චූන් මුන් ෙදන්නට කිසිෙදයක් ෙවන්ෙන නැහැ අපිට කතා කර කර ඉන්න මාතෘකාවක් දුන්නා විතරයි කොච්චර පරික්ෂණ කලත් නඩු දැමත් වැඩක් නැහැ උන් බෙරෙනවා පරීක්ෂණ විතරයි දඬුවම් නෑ තවත් බය නැතුව කෙබර ගහන්නෙ කිසිෙදයක්වෙන්නෙ නැහැ කියලා දන්න නිසා,Bad,0
අනේ මේවා බයිලා මේ මහත්තයා දැන් කීයක් නම් මාධ්ය හමු තිබ්බද කොහෙද නීතිය ක්රියාත්මක උනේ,Bad,0
පරිප්පු සහ සැමන් වල මිල අඩු කිරීම හොද දෙයක් වුවද මේ දෙකම ආනයනික දෑ නේද ඇයි මේ සහනය සහල් වැනි දේශීය නිශ්පාදනයකට නොදුන්නේ අපි ගාව ඩොලර් තිබේද,Happy,2
ඇමරිකාව චෝදනා කරනව මේ වයිරස් එක චීනෙන් ආපු එකක් කියල චීනෙ කියනව ඇමරිකන් හමුදාව කුමන්ත්රණකාරි ලෙස කොරෝනා වෛරසය වූහාන් ප්රාන්තයට පැතිරුව කියල කොහොම උනත් වුහාන් වල පැතිරෙන්න කලින් ඇමරිකාවේ ෆ්ලූ සීසන් එකේ වෙන කාල වලට වඩා පිරිසක් මිය ගියා මෙය නියුමෝනියවට සමාන කම් දක්වන්නක් වෙන අවස්ථාවල මේ සදහා එන්නත් ලබා දුන්නත් මෙවර ස්කෑන් පරීක්ෂාකර ගත් අයට පමණක් එන්නත් ලබා දී එම තත්වය මොනිටර් කිරීමක් සිදු කර තිබුණා මේ ඒ පිළිබද වීඩියෝවක්,Normal,1
බොරුවෙන් ජිවත් වන මෙවාගෙ බොරුකාරයොද මෙම ලංකාවෙ පාර්ලිමෙන්තූවට රිංගන්න හදන්නෙ සක්කිලි මාෂල් සහා බලූ දොස්තරයා හැදිගෑවිලාම පලයං,Bad,0
ඔය බොරු හිලවල් වල කටවල් වහන්න ඕන කොහොම හරි නැත්නම් මේ රටේ නීතියෙන් ඇති වැඩක් නැහැ,Bad,0
මට හිතෙන්නේ පක්ෂ විපක්ෂ හැම එකාටම සතියට කරන්න කියන්න ඩීල් වලට යම් දෙයක් තියනවා මේ කතාව මේ සතියට අදාල මුන් දෙන්න ගේ කොටස,Bad,0
