text,mood
අද සංගීත පන්තිය සාමාන්යයි.,Normal
දින පෙම්ෙළි පිරිසිදු,Bad
බස් එකේ ගමන සාමාන්යයි.,Normal
හවස තේ බීලා ඉඳලා හිටියා.,Normal
මට බය දැනෙනවා,Bad
ඒක කනගාටුදායක නමුත් ඒක සත්යය වෙනවා,Bad
මුළු දවසම පාහේ මගේ මිණිබිරිය සමඟ ගත කළා,Happy
අද school bell එකෙන් පස්සේ ගියා.,Normal
මම උදේම නැගිටලා ගෙවත්ත පිරිසිදු කරගෙන වැඩ කරලා හොඳයි කියලා දැනුණා,Happy
අද ගෙදර ඉඳලා වැඩ ටික කළා.,Normal
මට හොඳ රාත්රී නින්දක් ලබා ගන්න හැකි වුණා,Happy
මරණය පිළිබඳ නිරන්තර සිතුවිලි,Bad
නව ගීතයක් අහලා බැලුවා.,Normal
ඒඅය් වුණා යෞතු නමා් ඒඅය් වුණා හඑකි හඅ වුණා හඑකි දඑ ගෙං අාව්ධාර්ණය නෞක්රනං,Bad
නවත්වන්න අං,Bad
මගේ පෙම්වතිය සති දෙකකින් මම ඇයව දැක නැහැ නිසා ගුවන් තොටුපළෙන් රැගෙන යනවා,Happy
මගේ මුළු පවුලම සමඟ රාත්රී භෝජන සංග්රහයක් සඳහා ගිහින් අපි කාලය සතුටින් ගත කළ අතර මොහොතකින් කාලය පියාසර කරන බවක් දැනෙනවා් සියලූම පවුලේ අය එකට එකතු වී විශිෂ්ට රාත්රී භෝජන සංග්රහයක් පැවැත්වූහ,Happy
අද හිතේ බරක් නෑ.,Normal
අද ටිකක් spelling practice කළා.,Normal
මම මගේ සහකරු හෝ සහකාරිය සමඟ චිත්රපටයක් නැරඹූ අතර ඇය මගේ රිදුණු දෙපා අතගෑවාය,Happy
ගමනේදී සංගීතය අහලා හිටියා.,Normal
අද මට හොඳ පුවතක් ලැබුණා ඒකෙන් මට ඉතා සතුටක් දැනුණා,Happy
අද practice questions කිහිපයක් කරලා බැලුවා.,Normal
අද දවසේදී වැඩි සෙල්ලම් නැහැ.,Normal
ඔබ හිතන තරම් යමෙකුට ඔබ වැදගත් නොවන බව ඔබට තේරෙන විට ඒක කනගාටුදායකය,Bad
ඔබේ මනසට ඇතුළු වන වඩාත්ම මානසික අවපීඩන සිතුවිලි රාත්රියේදී වෙනවා,Bad
අද විභාගයක් තිබුණේ නෑ.,Normal
අද වැඩ බෙදාහැරීම සාමාන්යයි.,Normal
මානසික බිඳවැටීමක් හෝ නින්දක් නැහැව ගෙදර වැඩ කරන්න මම හොඳ වෙනවාන් හිටියා,Happy
ඒක මගේ විද්යාලයේ වාර්ෂික උත්සවයක් වූ අතර ඒක සිත් ඇදගන්නාසුළු වෙනවාදිකා සංදර්ශන රාශියක් සහිත විශාල හා විශ්මය ජනක සිදුවීමක් වුණා,Happy
මට තවදුරටත් කිසිවෙකුට විවෘත වීමට අවශ්ය බවක් දැනෙන්නේ නැහැ,Bad
අද කාලය නිතර වගේම ගියා.,Normal
මම වෛද්යවරියක් ලෙස වැඩ කරනවා. මම ප්රධාන වෛද්ය නිලධාරී තනතුර සඳහා ඉල්ලුම් කර තිබුණා අද උදෑසන මට මේ තහවුරු කරන දැනුම්දීමේ ලිපිය ලැබුණා. මම ඉතා සතුටු වුණා ඔවුන් මගෙන් බලාපොරොත්තු වූ දේ සිහිපත් වුණා. මම හැමදාම දුන්නේ තේපල් මටර්ගයෙන්. මේ සිද්ධිය මතක් කළාටත් සතුටුයි.,Happy
මගේ සමාජ කනස්සල්ල සමාජයට නැවත ආවාීම සඳහා පුහුණු වන්න,Bad
මම අලුත් ඇඳුම් කිහිපයක් උත්සාහ කළා සතුටුයි,Happy
අද laundry ටිකක් කරා.,Normal
මිදි සහ බාබකියු පොප්චිප් මම හිතන්නේ එහෙමයි,Bad
මම සාප්පු සවාරි ගියා,Happy
මට ඔබබ්ව අාත්හැරීම්ට බඔහෝ හතියෙනවාු ඒඅත් නමඋත් මම තවමත සෛටීම්ට තාීර්ණය කරාමඉ ඔබබ්ට සෛටීම්ට බඔහෝ හතියෙනවාු ඒඅත් නමඋත් ඔබබ් අාත්හැරීම්ට තාීර්ණය කරයෛ,Bad
අවුරුද්දක් වතුර බොන්න අමතක කරන්න,Bad
අද කාර්යාලයට ආපු අය ගණන සාමාන්යයි.,Normal
මගේ ඔළුවෙනවා කටහඬ වැඩි වෙන්න,Bad
කෙල්ලෝ මොනවා කිව්වත් ඇත්තටම බලන්නේ ඔයාට මගුල් කියන්න,Bad
චිකිත්සාව හෙට තවත් සතියක්,Bad
මම මගේ ක්රෙඩිට් කාඩ් බිල ගෙව්වා,Happy
ඔබ යමෙකුට සැබවින්ම ආදරය කරන විට වයස් දුර උස බර සියල්ලම අංකය පමණක් වෙන්න ඕනය,Bad
අද වැඩ කරලා සාමාන්ය විදියටම හිටියා.,Normal
අද ගෙදර එන වෙලාවට traffic ටිකක් තිබුණා.,Normal
අද ගෙදර වැඩ ටික කරා.,Normal
මම ගොඩක් වටින්නේ නැහැ ඇයි මම ගෙදරින් යන්න කරදර කරන්නේ,Bad
අද උදේ මම මගේ දරුවා පාසලට ඇරලා දීලා උදේ ආහාරයත් හදා ගත්තා,Happy
උපදෙස් මට මේඩ් ඇප්ට් එකක් ඇවිල්ලා මොනවා කරන්නද මම කමක් නෑ නමුත් ඒක වෙන්න පුළුවන් මට ඉහළම ශල්යකර්මයක් තියෙනවා හෝ මම මගේ සහකරු බලන්න පටන් ගත්තා විතරයි එහෙමත් නැහැ්තම් වෙන්න පුළුවන් මම මගේ බෙහෙත් වෙනස් කරන්නද මෙතරම් කාලයක් මේ බෙහෙත් ගන්න මම ස්වයංක්රීය නියමු මත හිටියා,Bad
මම මගේ ප්රියතම චිකන් අල්ෆ්රෙඩෝ කෑවා,Happy
මිනිසුන් බලා ඉන්න විට මම වෛර කරනවා,Bad
ඒක මගේ මනසේ භයානක ය,Bad
පිරිමි ළමයෙක් උමං මටර්ග වෙනවාදිකාවෙනවා සුන්දර ගීතයක් ගායනා කළා,Happy
