text,mood
උබට කටහඬ record නිසා අමාරුව වැටලා කරගන්න දෙයක් නැතුව parliament එකට කතා කරා කියුවා උබලා එකතුවෙලා බොරු නඩු දාලා කීයද හිරේ දැම්මා ඒ විපාක තමයි මේ,Bad
මු මාර පොරක් ඔයි රවුලයි කඩයි දෙකම බේරගෙන ගේම ගහනවානේ එල කොල්ලෙක්,Happy
ඔයාලා හමුදුරු වගේ ජීවත් වෙන්න,Normal
ආසම චරිතයක් good,Happy
ලස්සනයි බං ඉදිරියටම යන්න සුභ පතනවා,Happy
next time අපි මේයාට හොඳ දැනීමක් අරන් දීලා එමු නේ,Normal
මං නම් ආවෝ,Normal
පෙස්සු ගෑණියෙක් බලන අපිටත් පෙස්සු,Bad
අයෂ්මා හොඳයි කියන අය එකයි මේකයි ආයෙ අහුවොත් නරකද,Normal
පට්ට චරිතයක් තමයි ඉතින් ගරු කරනවා,Happy
පට්ට කතා ටිකක්,Happy
මේ මොන පකෙක්ද,Bad
නියම කොල්ලෙක් අරවෙන්ද,Happy
මටත් ආයෙ හිරිගඩු පිපුණා,Happy
මේ කට්ටිය එකම ඇඳුම අඳිනවනේ,Normal
ඇයි හැරුණේ නැත්තේ,Bad
commentary දෙවනි වලින් පටන් ගත්තේ ආයෙ හැම තැනම ඉස්සරහට ගියා,Happy
වල් බොරු ගොතන්න එපා පො,Bad
අම්බෝ අයියාත් අතල් දෙනවා නේ,Normal
අනුදූලා දෙන්නම ගෙනේ තිබ්බේ,Normal
කටහඬ මාරම ලස්සනයි සින්දුව පටන් ගන්නකොට පුදුමයි හරිටම වෙන කෙනෙක් වගේ,Happy
කිතුල් කටහඬ එකට ආවිත කියලා හිතුණා අය කො,Normal
ඔබට ලෝකයම දිනන්න හැකියාව ලැබේවා ඒ වගේම ඔබේ නිහතමානිකමට ආදරෙයි හැමදාම thanks ලහිරු ඔබටත්,Happy
ඊගාවට ලහිරු ගන්නේ රත්ත මොකද හිතන්නේ කට්ටිය,Normal
ගැහැණු අපිට ඔබ ආඩම්බරයක්,Happy
මහත්ම ගති පැතුම් ඇති තරුවන් අපේ ඔබ ආදර්ශයක්,Happy
channel කාරයෝ කරනවා මේ මනුස්සයා අල්ලගෙන නොන්දි හුත්තෝ,Bad
කවුුරු මොන කියුවත් මිනිස්සු පනවුණත් දෙන් මිනිහෙක්,Happy
මම දැකපු එකම කොල්ල එකම ගීතය දෙපාරකට වඩා බලපු best of luck අයියා,Happy
මෙවැනි වැඩසටහන් හොඳටම මෙහෙයවන්න පුළුවන් අයියට තමයි,Happy
දැන් බබා වගේ තුහ් නොදකින්,Bad
අවශ්‍ය coach කසුන් පව් කියලා හිතෙනවාලු,Happy
ලොකු පොඩි කවුරුත් අඳුනන නියම හදක් thanks,Happy
බතිය සුපිරි කොල්ලෙක් chance එකක් දෙන්න පුළුවන් නම් අනිවාර්යෙන් දෙනවා කුහක නෑ,Happy
හරි අපරාදයක් උනේ,Bad
prices කියපු එක නම් මාර හොඳයි,Happy
ඒයත් ලස්සනයි සින්දුවත් ලස්සනයි,Happy
congratulations සන්දා ඔහොම යන්න මේක තරගයක් නෙවෙයි,Happy
පෝන්න ඉරාජ් අවජාතකයෙක්,Bad
ඇයි අයියා chapters පෙන්නන්නේ නැත්තේ මගේ වීඩියෝව එකක්වත් පෙන්නවෙ නෑ,Normal
කියන දේවල් හරිම හරි මාර mind එකක් මේ interview එකෙන් ඒක දැනගත්තේ thanks අයියේ uncle,Happy
මං කැමතිම ගීතය,Happy
අනේ මේ ඔබතුමා uk වලට කඩේ යන්නේ නෑ කියන්න පුළුවන්ද ඔක්කොම එකයි,Bad
අසුවහක් කටවහක් වදින්න එපා අක්කගේ කොණ්ඩෙට අනේ කවදාවත් කපන්න නම් එපා please,Happy
කොල්ල මිස් උනා නම් පව් බං,Normal
redmi එකේ update එකේ review එකක් දාන්නකෝ,Normal
bands ලට හොඳම කට්ටිය මුලදීම ගියා නේ ඒ නිසා ඒලට දැන් අවුලක් නැතුව ඇති,Normal
ලස්සනට කිව්වා හොඳ ගමනක් තියෙනවා ඔයාට,Happy
මං නම් මේ සාරි ඉන්න ආසම කෙනා නංගි ඔයා සුභ අනාගතයක් තෙරුවන් සරණයි,Happy
ඇවිදින විදිහ බලලා කියන්න පුළුවන් apex pro කෙනෙක් කියලා,Happy
පොරක් චරිතයක් කියන්න පුළුවන් සුපිරි කෙනෙක්,Happy
deep fake වීඩියෝව එකත් ඕන අයියේ tech sunday සුපිරි,Happy
දෙහිවල විතරද shop එක තියෙන්නේ,Normal
ඔබතුමාගේ වැඩසටහන් සියල්ලම බලනවා ජේසු පිහිටයි,Happy
අනේ පල මොංගලය,Bad
ඔයා ගැහැණියට හොඳම ආදර්ශයක්,Happy
මේ වගේ interview එකක් කොහෙවත් අහල නෑ පට්ට,Happy
මේවගේ සුන්දර මිනිස්සු ගෙනාවට ජය,Happy
මෙන්න බුලට් එක,Happy
කසුන් hint එකක් ගැහුවා කියලා හිතෙන්නේ මට විතරද,Normal
බුදුසරණයි අක්කේ ඔයා හැමදාම සතුටින් ඉන්න,Happy
පට්ට ඔන්න මත් appeal දුන්නා,Happy
හමුදුරුවෝ කතා කරන විදිහ නරකයි,Bad
ලහිරු අයියේ වැඩකට නැති අය ගෙනන්න එපා,Bad
වීඩියෝව නැත්තං සිංදුව පට්ටම පට්ට,Happy
wow කසුන් මල්ලි ඔයත් ලස්සනට ගැයුවා,Happy
Kingsley අයියාගේ හැකියාව වෙන දේකට හොඳයි,Normal
අන්තිම වචනය කොහොමද,Normal
radio එකක් අහුණා කාලෙකින්,Happy
උමාරියා එහෙම බයවෙලා බලන් ඉන්නේ,Normal
හොඳ කෙනෙක් ගොඩක් පව් බුදුසරණයි අක්කේ,Happy
යකෝ මුගේ කටහඬ සුපිරි,Bad
මම පාරකට වඩා බලුවා පට්ටම පට්ට,Happy
පිටිපස්සේ අක්කා dance කරනවා,Normal
වීඩියෝව ගොඩක් හොඳයි,Happy
ඔක්කොම එකතු වෙලා පාඩමක් උගන්නමු,Normal
මගේ ගාවත් තියෙන්නේ Redmi කිසිම අවුලක් නෑ,Happy
වීරසිංහගේ face cut එක ටිකක් තියෙනවා,Normal
අර කියපු කතා සියල්ලම ඇත්ත,Happy
බුදුසසුන බබළේවා ඔබ වහන්සේට දිර්ඝායු,Happy
මේක පොඩි උන් රවට්ටලා සල්ලි හම්බ කරන marketing එකක්,Bad
admin අයියා අපි කියන දේ අහලා after shots දාන්න,Normal
all the best සංජය අයියේ ලස්සනයි,Happy
backup software එක ගත්ත අය කො,Normal
අම්මට සලකන එක පේනවා,Happy
